"No.","Time","Source","Destination","Protocol","Length","Info"
"4898","-1437912102.310576","prod.khan.map.fastly.net","10.11.1.3","TCP","52","443  >  53536 [ACK] Seq=2319 Ack=737 Win=31104 Len=0 TSval=764603375 TSecr=437252865"
"4899","-1437912102.305522","10.11.1.3","prod.khan.map.fastly.net","TCP","52","53537  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=437252910 TSecr=764603367"
"4900","-1437912102.302915","10.11.1.3","prod.khan.map.fastly.net","TLSv1.2","250","Client Hello"
"4901","-2046457427.254972","10.11.1.3","sg01p01sa.guzzoni-apple.com.akadns.net","MPTCP","76","62217  >  443 [SYN] Seq=0 Win=65307 Len=0 MSS=1240 WS=8 TSval=482293965 TSecr=0 SACK_PERM=1"
"4902","-2046457427.254922","sg01p01sa.guzzoni-apple.com.akadns.net","10.11.1.3","TCP","60","443  >  62217 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=811786211 TSecr=482293965 WS=128"
"4903","-2046457427.227867","10.11.1.3","sg01p01sa.guzzoni-apple.com.akadns.net","TCP","52","62217  >  443 [ACK] Seq=1 Ack=1 Win=66312 Len=0 TSval=482293990 TSecr=811786211"
"4904","-2046457427.225022","10.11.1.3","dns.google","DNS","63","Standard query 0x9cd5 A guzzoni.apple.com"
"4905","-2046457427.221209","10.11.1.3","sg01p01sa.guzzoni-apple.com.akadns.net","TCP","52","62217  >  443 [FIN, ACK] Seq=1 Ack=1 Win=66312 Len=0 TSval=482293992 TSecr=811786211"
"4906","-2046457427.217962","sg01p01sa.guzzoni-apple.com.akadns.net","10.11.1.3","TCP","52","443  >  62217 [ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=811786221 TSecr=482293992"
"4907","-2046457427.217263","sg01p01sa.guzzoni-apple.com.akadns.net","10.11.1.3","TCP","52","443  >  62217 [FIN, ACK] Seq=1 Ack=2 Win=29056 Len=0 TSval=811786221 TSecr=482293992"
"4908","-2046457427.203821","10.11.1.3","dns.google","DNS","60","Standard query 0x3597 A www.icloud.com"
"4909","-2046457427.200931","10.11.1.3","dns.google","DNS","59","Standard query 0x7f66 A www.apple.com"
"4910","-2046457427.199002","10.11.1.3","dns.google","DNS","58","Standard query 0xa6a9 A xp.apple.com"
"4911","-2046457427.191379","10.11.1.3","sg01p01sa.guzzoni-apple.com.akadns.net","TCP","52","62217  >  443 [ACK] Seq=2 Ack=2 Win=66304 Len=0 TSval=482294025 TSecr=811786221"
"4912","-2046457427.177785","10.11.1.3","dns.google","DNS","67","Standard query 0x41bd A play.itunes.apple.com"
"4913","-2046457427.176769","10.11.1.3","dns.google","DNS","61","Standard query 0xf52a A a2.mzstatic.com"
"4914","-2046457427.166495","dns.google","10.11.1.3","DNS","152","Standard query response 0x9cd5 A guzzoni.apple.com CNAME origin.guzzoni-apple.com.akadns.net CNAME sg01p01sa.guzzoni-apple.com.akadns.net A 17.252.172.5"
"4915","-2046457427.142990","10.11.1.3","dns.google","DNS","67","Standard query 0x1169 A init.itunes.apple.com"
"4916","-2046457427.139851","dns.google","10.11.1.3","DNS","253","Standard query response 0xa6a9 A xp.apple.com CNAME xp.itunes-apple.com.akadns.net CNAME mt-ingestion-service-mr22.itunes.apple.com CNAME mt-ingestion-service-mr22.itunes-apple.com.akadns.net A 17.110.232.45 A 17.110.234.28 A 17.110.234.27 A 17.110.232.46"
"4917","-2046457427.084903","dns.google","10.11.1.3","DNS","210","Standard query response 0x7f66 A www.apple.com CNAME www.apple.com.edgekey.net CNAME www.apple.com.edgekey.net.globalredir.akadns.net CNAME e6858.dsce9.akamaiedge.net A 104.121.244.70"
"4918","-2046457427.078405","dns.google","10.11.1.3","DNS","189","Standard query response 0x3597 A www.icloud.com CNAME www-cdn.icloud.com.akadns.net CNAME www.icloud.com.edgekey.net CNAME e4478.a.akamaiedge.net A 23.57.126.46"
"4919","-2046457427.061520","dns.google","10.11.1.3","DNS","205","Standard query response 0x41bd A play.itunes.apple.com CNAME play-cdn.itunes-apple.com.akadns.net CNAME itunes.apple.com.edgekey.net CNAME e673.e9.akamaiedge.net A 104.121.243.98"
"4920","-2046457427.013702","10.11.1.3","dns.google","DNS","55","Standard query 0xafdd A apple.com"
"4921","-2046457426.998202","10.11.1.3","dns.google","DNS","67","Standard query 0x0d90 A p41-caldav.icloud.com"
"4922","-2046457426.994257","10.11.1.3","dns.google","DNS","70","Standard query 0x8288 A p41-bookmarks.icloud.com"
"4923","-2046457426.960077","dns.google","10.11.1.3","DNS","103","Standard query response 0xafdd A apple.com A 17.178.96.59 A 17.142.160.59 A 17.172.224.47"
"4924","-2046457426.941321","10.11.1.3","dns.google","DNS","69","Standard query 0x827a A p41-contacts.icloud.com"
"4925","-2046457426.939833","dns.google","10.11.1.3","DNS","236","Standard query response 0x0d90 A p41-caldav.icloud.com CNAME p41-caldav.fe.apple-dns.net A 17.248.154.108 A 17.248.154.232 A 17.248.154.80 A 17.248.154.204 A 17.248.154.201 A 17.248.154.240 A 17.248.154.105 A 17.248.154.239"
"4926","-1686281469.811081","10.11.1.3","dns.google","DNS","65","Standard query 0x7b57 A app-measurement.com"
"4927","-1686281469.755355","dns.google","10.11.1.3","DNS","161","Standard query response 0x7b57 A app-measurement.com A 74.125.130.139 A 74.125.130.102 A 74.125.130.113 A 74.125.130.100 A 74.125.130.138 A 74.125.130.101"
"4928","-1686281469.403171","10.11.1.3","dns.google","DNS","65","Standard query 0x374b A play.googleapis.com"
"4929","-1686281469.347630","dns.google","10.11.1.3","DNS","147","Standard query response 0x374b A play.googleapis.com CNAME googleapis.l.google.com A 172.217.26.74 A 74.125.200.95 A 74.125.24.95"
"4930","-1686281469.323544","10.11.1.3","dns.google","DNS","80","Standard query 0xf6e5 A device-provisioning.googleapis.com"
"4931","-1686281469.308040","10.11.1.3","googleapis.l.google.com","TCP","64","49393  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=501348940 TSecr=0 SACK_PERM=1"
"4932","-1686281469.308007","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  49393 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=832751337 TSecr=501348940 WS=128"
"4933","-1686281469.278956","10.11.1.3","googleapis.l.google.com","TCP","52","49393  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=501348968 TSecr=832751337"
"4934","-1686281469.266862","dns.google","10.11.1.3","DNS","162","Standard query response 0xf6e5 A device-provisioning.googleapis.com CNAME googleapis.l.google.com A 74.125.130.95 A 172.217.27.42 A 74.125.200.95"
"4935","-1686281469.264135","10.11.1.3","googleapis.l.google.com","TLSv1.2","281","Client Hello"
"4936","-1686281469.264103","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  49393 [ACK] Seq=1 Ack=230 Win=30080 Len=0 TSval=832751348 TSecr=501348976"
"4937","-1686281469.234303","10.11.1.3","googleapis.l.google.com","TCP","64","49394  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=501349010 TSecr=0 SACK_PERM=1"
"4938","-1686281469.234271","googleapis.l.google.com","10.11.1.3","TCP","60","443  >  49394 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=832751356 TSecr=501349010 WS=128"
"4939","-1686281469.207510","10.11.1.3","googleapis.l.google.com","TCP","52","49394  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=501349038 TSecr=832751356"
"4940","-1686281469.138981","10.11.1.3","googleapis.l.google.com","TLSv1.2","296","Client Hello"
"4941","-1686281469.138946","googleapis.l.google.com","10.11.1.3","TCP","52","443  >  49394 [ACK] Seq=1 Ack=245 Win=30080 Len=0 TSval=832751380 TSecr=501349091"
"4942","-1686281469.062216","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"4943","-1686281469.062186","googleapis.l.google.com","10.11.1.3","TLSv1.2","1080","Certificate, Server Key Exchange, Server Hello Done"
"4944","-1686281469.035723","10.11.1.3","googleapis.l.google.com","TCP","52","49393  >  443 [ACK] Seq=230 Ack=2257 Win=129120 Len=0 TSval=501349208 TSecr=832751399"
"4945","-1686281468.992219","10.11.1.3","dns.google","DNS","70","Standard query 0xff3a A settings.crashlytics.com"
"4946","-1686281468.983384","10.11.1.3","dns.google","DNS","93","Standard query 0x389b A c2014d8d2a583e443d219a2fc4a70f4e.api.appsee.com"
"4947","-1686277174.971593","dns.google","10.11.1.3","DNS","268","Standard query response 0xff3a A settings.crashlytics.com CNAME settings-crashlytics-1410998606.us-east-1.elb.amazonaws.com A 54.197.235.216 A 50.19.122.55 A 50.16.225.1 A 54.197.246.125 A 50.19.237.211 A 23.23.169.210 A 50.19.106.12 A 54.225.214.250"
"4948","-1686277174.960460","googleapis.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"4949","-1686277174.960422","googleapis.l.google.com","10.11.1.3","TLSv1.2","1095","Certificate, Server Key Exchange, Server Hello Done"
"4950","-1686277174.955656","dns.google","10.11.1.3","DNS","220","Standard query response 0x389b A c2014d8d2a583e443d219a2fc4a70f4e.api.appsee.com CNAME appsee-api-lb-1076470469.us-west-2.elb.amazonaws.com A 54.245.235.36 A 54.214.15.70 A 54.245.103.216 A 54.245.90.239"
"4951","-1830673976.084622","10.11.1.3","dns.google","DNS","70","Standard query 0x6310 A settings.crashlytics.com"
"4952","-1830673976.024303","dns.google","10.11.1.3","DNS","269","Standard query response 0x6310 A settings.crashlytics.com CNAME settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com A 23.21.128.154 A 23.21.217.239 A 23.21.210.56 A 23.21.169.126 A 23.21.203.122 A 23.21.209.175 A 23.21.168.68 A 23.21.144.189"
"4953","-1830673977.991367","10.11.1.3","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","TCP","64","56440  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=450350729 TSecr=0 SACK_PERM=1"
"4954","-1830673977.991312","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","10.11.1.3","TCP","60","443  >  56440 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=787465125 TSecr=450350729 WS=128"
"4955","-1830673977.962381","10.11.1.3","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","TCP","52","56440  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=450350758 TSecr=787465125"
"4956","-1830673977.959519","10.11.1.3","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","TLSv1.2","274","Client Hello"
"4957","-1830673977.959456","settings-crashlytics-b-103974621.us-east-1.elb.amazonaws.com","10.11.1.3","TCP","52","443  >  56440 [ACK] Seq=1 Ack=223 Win=30080 Len=0 TSval=787465133 TSecr=450350760"
"4958","-1830673977.932526","10.11.1.3","dns.google","DNS","62","Standard query 0xc172 A www.leanplum.com"
"4959","-1830673977.868425","dns.google","10.11.1.3","DNS","123","Standard query response 0xc172 A www.leanplum.com CNAME ghs.google.com CNAME ghs.l.google.com A 74.125.200.121"
"4960","-1830673977.840841","10.11.1.3","pop-apac-india-courier.push-apple.com.akadns.net","TCP","52","56439  >  5223 [FIN, ACK] Seq=1 Ack=1 Win=4096 Len=0 TSval=450350876 TSecr=870056393"
"4961","-1830673977.820560","10.11.1.3","ghs.l.google.com","TCP","64","56441  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=450350896 TSecr=0 SACK_PERM=1"
"4962","-1830673977.820505","ghs.l.google.com","10.11.1.3","TCP","60","443  >  56441 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=787465168 TSecr=450350896 WS=128"
"4963","-1830673977.813418","pop-apac-india-courier.push-apple.com.akadns.net","10.11.1.3","TCP","105","5223  >  56439 [PSH, ACK] Seq=1 Ack=2 Win=286 Len=53 TSval=870061481 TSecr=450350876"
"4964","-1830673977.813399","pop-apac-india-courier.push-apple.com.akadns.net","10.11.1.3","TCP","52","5223  >  56439 [FIN, ACK] Seq=54 Ack=2 Win=286 Len=0 TSval=870061481 TSecr=450350876"
"4965","-1830673977.791922","10.11.1.3","ghs.l.google.com","TCP","52","56441  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=450350924 TSecr=787465168"
"4966","-1830678271.811914","10.11.1.3","pop-apac-india-courier.push-apple.com.akadns.net","TCP","40","56439  >  5223 [RST] Seq=2 Win=0 Len=0"
"4967","-1830678271.811907","10.11.1.3","pop-apac-india-courier.push-apple.com.akadns.net","TCP","40","56439  >  5223 [RST] Seq=2 Win=0 Len=0"
"4968","-1830678271.811904","10.11.1.3","ghs.l.google.com","TLSv1.2","266","Client Hello"
"4969","-1830678271.811860","ghs.l.google.com","10.11.1.3","TCP","52","443  >  56441 [ACK] Seq=1 Ack=215 Win=30080 Len=0 TSval=787465178 TSecr=450350935"
"4970","-1830678271.641564","10.11.1.3","dns.google","DNS","64","Standard query 0x25a7 A graph.facebook.com"
"4971","-1830678271.573184","dns.google","10.11.1.3","DNS","122","Standard query response 0x25a7 A graph.facebook.com CNAME api.facebook.com CNAME star.c10r.facebook.com A 157.240.7.20"
"4972","-1830678271.534515","10.11.1.3","star.c10r.facebook.com","TCP","64","56442  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=450351211 TSecr=0 SACK_PERM=1"
"4973","-1830678271.534476","star.c10r.facebook.com","10.11.1.3","TCP","60","443  >  56442 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=787465247 TSecr=450351211 WS=128"
"4974","-1830678271.503260","10.11.1.3","star.c10r.facebook.com","TCP","52","56442  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=450351241 TSecr=787465247"
"4975","-1830678271.500949","ghs.l.google.com","10.11.1.3","TLSv1.2","1280","Server Hello"
"4976","-1788514576.495173","10.11.1.3","dns.google","DNS","58","Standard query 0x7603 A xp.apple.com"
"4977","-1788514576.489264","dns.google","10.11.1.3","DNS","210","Standard query response 0x25cd A www.apple.com CNAME www.apple.com.edgekey.net CNAME www.apple.com.edgekey.net.globalredir.akadns.net CNAME e6858.dsce9.akamaiedge.net A 23.199.129.155"
"4978","-1788514576.441326","dns.google","10.11.1.3","DNS","253","Standard query response 0x7603 A xp.apple.com CNAME xp.itunes-apple.com.akadns.net CNAME mt-ingestion-service-mr22.itunes.apple.com CNAME mt-ingestion-service-mr22.itunes-apple.com.akadns.net A 17.110.232.45 A 17.110.232.46 A 17.110.234.27 A 17.110.234.28"
"4979","-1788514576.423231","dns.google","10.11.1.3","DNS","205","Standard query response 0x0301 A play.itunes.apple.com CNAME play-cdn.itunes-apple.com.akadns.net CNAME itunes.apple.com.edgekey.net CNAME e673.e9.akamaiedge.net A 23.57.194.217"
"4980","-1788514576.416514","dns.google","10.11.1.3","DNS","189","Standard query response 0x1b71 A www.icloud.com CNAME www-cdn.icloud.com.akadns.net CNAME www.icloud.com.edgekey.net CNAME e4478.a.akamaiedge.net A 23.57.126.46"
"4981","-1788514576.339194","10.11.1.3","dns.google","DNS","65","Standard query 0xf2a4 A su.itunes.apple.com"
"4982","-1788514576.338633","10.11.1.3","dns.google","DNS","67","Standard query 0x846b A init.itunes.apple.com"
"4983","-1788514576.326878","10.11.1.3","dns.google","DNS","71","Standard query 0x0bac A 19-courier.push.apple.com"
"4984","-1788514576.188191","dns.google","10.11.1.3","DNS","227","Standard query response 0xf2a4 A su.itunes.apple.com CNAME su-cdn.itunes-apple.com.akadns.net CNAME su-applak.itunes-apple.com.akadns.net CNAME su.itunes.apple.com.edgekey.net CNAME e673.a.akamaiedge.net A 23.57.194.217"
"4985","-1788514576.148025","dns.google","10.11.1.3","DNS","205","Standard query response 0x846b A init.itunes.apple.com CNAME init-cdn.itunes-apple.com.akadns.net CNAME itunes.apple.com.edgekey.net CNAME e673.e9.akamaiedge.net A 23.57.194.217"
"4986","-1788514575.908587","10.11.1.3","dns.google","DNS","64","Standard query 0x523a A init.ess.apple.com"
"4987","-1788514575.904860","10.11.1.3","dns.google","DNS","66","Standard query 0xa3e4 A init-p01md.apple.com"
"4988","-1788514575.799674","10.11.1.3","dns.google","DNS","55","Standard query 0xdbb4 A apple.com"
"4989","-1788514575.783118","dns.google","10.11.1.3","DNS","172","Standard query response 0x523a A init.ess.apple.com CNAME init.ess.apple.com.edgesuite.net CNAME a239.da1.akamai.net A 23.32.28.200 A 23.32.28.201"
"4990","-1788514575.782311","10.11.1.3","dns.google","DNS","76","Standard query 0x6237 A p41-keyvalueservice.icloud.com"
"4991","-1788514575.781389","dns.google","10.11.1.3","DNS","175","Standard query response 0xa3e4 A init-p01md.apple.com CNAME init-p01md.apple.com.edgesuite.net CNAME a1051.b.akamai.net A 115.112.0.5 A 23.57.69.79"
"4992","-1788514575.751331","10.11.1.3","a239.da1.akamai.net","TCP","64","63430  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=490225117 TSecr=0 SACK_PERM=1"
"4993","-1788514575.751314","10.11.1.3","a239.da1.akamai.net","TCP","64","63431  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=490225118 TSecr=0 SACK_PERM=1"
"4994","-1788514575.751307","10.11.1.3","a1441.g4.akamai.net","TCP","64","63432  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=490225119 TSecr=0 SACK_PERM=1"
"4995","-1788514575.751187","a239.da1.akamai.net","10.11.1.3","TCP","60","80  >  63430 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=826800613 TSecr=490225117 WS=128"
"4996","-1788514575.751157","a239.da1.akamai.net","10.11.1.3","TCP","60","80  >  63431 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=826800613 TSecr=490225118 WS=128"
"4997","-1788514575.751138","a1441.g4.akamai.net","10.11.1.3","TCP","60","80  >  63432 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=826800613 TSecr=490225119 WS=128"
"4998","-1788514575.750441","10.11.1.3","a1441.g4.akamai.net","TCP","64","63433  >  80 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=490225120 TSecr=0 SACK_PERM=1"
"4999","-1788514575.750396","a1441.g4.akamai.net","10.11.1.3","TCP","60","80  >  63433 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=826800613 TSecr=490225120 WS=128"
"5000","-1788514575.745883","dns.google","10.11.1.3","DNS","103","Standard query response 0xdbb4 A apple.com A 17.178.96.59 A 17.142.160.59 A 17.172.224.47"
"5001","-1688381708.240749","10.11.1.3","dns.google","DNS","70","Standard query 0xe66d A ssl.google-analytics.com"
"5002","-1688381708.207205","10.11.1.3","dns.google","DNS","70","Standard query 0xcb0e A settings.crashlytics.com"
"5003","-1688381708.203233","10.11.1.3","dns.google","DNS","64","Standard query 0xe8b1 A mapps.cricbuzz.com"
"5004","-1688381708.180098","10.11.1.3","dns.google","DNS","60","Standard query 0xfb69 A www.google.com"
"5005","-1688381708.174354","dns.google","10.11.1.3","DNS","130","Standard query response 0xe66d A ssl.google-analytics.com CNAME ssl-google-analytics.l.google.com A 74.125.68.97"
"5006","-1688381708.153490","dns.google","10.11.1.3","DNS","268","Standard query response 0xcb0e A settings.crashlytics.com CNAME settings-crashlytics-1410998606.us-east-1.elb.amazonaws.com A 23.23.235.156 A 174.129.9.155 A 23.21.176.29 A 23.23.192.9 A 23.21.225.144 A 23.21.53.226 A 23.21.219.171 A 23.21.211.9"
"5007","-1688381708.145863","dns.google","10.11.1.3","DNS","195","Standard query response 0xe8b1 A mapps.cricbuzz.com CNAME mapps.cricbuzz.com.cdn.cloudflare.net A 104.17.40.113 A 104.17.41.113 A 104.17.37.113 A 104.17.38.113 A 104.17.39.113"
"5008","-1688381708.124336","dns.google","10.11.1.3","DNS","156","Standard query response 0xfb69 A www.google.com A 74.125.130.104 A 74.125.130.105 A 74.125.130.103 A 74.125.130.147 A 74.125.130.106 A 74.125.130.99"
"5009","-1688381708.106815","10.11.1.3","settings-crashlytics-1410998606.us-east-1.elb.amazonaws.com","TCP","64","49260  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=500866597 TSecr=0 SACK_PERM=1"
"5010","-1688381708.106779","settings-crashlytics-1410998606.us-east-1.elb.amazonaws.com","10.11.1.3","TCP","60","443  >  49260 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=832629140 TSecr=500866597 WS=128"
"5011","-1688381708.103842","10.11.1.3","mapps.cricbuzz.com.cdn.cloudflare.net","TCP","64","49261  >  443 [SYN] Seq=0 Win=65535 Len=0 MSS=1240 WS=32 TSval=500866599 TSecr=0 SACK_PERM=1"
"5012","-1688381708.103801","mapps.cricbuzz.com.cdn.cloudflare.net","10.11.1.3","TCP","60","443  >  49261 [SYN, ACK] Seq=0 Ack=1 Win=28960 Len=0 MSS=1460 SACK_PERM=1 TSval=832629140 TSecr=500866599 WS=128"
"5013","-1688381708.090280","10.11.1.3","dns.google","DNS","59","Standard query 0x33a6 A e.apsalar.com"
"5014","-1688381708.080766","10.11.1.3","settings-crashlytics-1410998606.us-east-1.elb.amazonaws.com","TCP","52","49260  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=500866622 TSecr=832629140"
"5015","-1688381708.078041","10.11.1.3","mapps.cricbuzz.com.cdn.cloudflare.net","TCP","52","49261  >  443 [ACK] Seq=1 Ack=1 Win=131392 Len=0 TSval=500866624 TSecr=832629140"
"5016","-1688381708.036615","dns.google","10.11.1.3","DNS","139","Standard query response 0x33a6 A e.apsalar.com A 198.134.7.209 A 198.134.7.236 A 198.134.7.213 A 198.134.7.211 A 198.134.7.210"
